,dato,albedo,balanse,diffus,fd,fluxm,fluxs,global,grmin,irød,jt010,jt100,jt002,jt020,jt005,jt050,lp,lt,ltmax,ltmin,nb,par,rf,sd,sdman,synlig,uv,vh,vhmax,vr
10722,2017-05-10 00:10:00,0.3421068,0.1913262,6.641303,,-4.441694,-0.3837624,6.788155,-0.096,42.71164,6.550625,5.119812,6.275959,6.716069,6.547104,6.208576,995.8195,1.700806,3.072,0.564,15.1,18.0396,94.46667,3.0,3.0,51.127735,6.160625,,4.565,Ø
10723,2017-05-11 00:10:00,0.2164839,1.689223,7.235604,,-0.4136598,-0.03574021,7.627292,-0.08,44.1638,5.914778,5.199937,5.973055,6.064583,6.047361,5.988097,995.625,3.238889,5.951,0.586,2.9,18.9528,90.57361,0.0,0.0,49.890693,5.945507,1.504097,2.863,Ø
10724,2017-05-12 00:10:00,0.2228124,3.913026,8.781686,,3.069531,0.2652075,11.03002,-4.822,45.85388,6.258014,5.237049,6.642111,6.095875,6.560202,5.801959,1001.375,6.051646,11.79,2.298,0.2,26.56735,84.02048,0.0,0.0,49.03811200000001,5.108008,1.796861,3.673,N
10725,2017-05-13 22:10:00,0.2399304,3.145312,8.06893,,2.027351,0.1751631,9.775663,-4.509,46.55243,6.409271,5.240077,6.659931,6.269722,6.645604,5.774944,1004.882,7.127479,11.39,0.987,0.8,24.83224,76.25806,0.0,,47.952355,5.495215,1.473896,5.311,NØ
10726,2017-05-14 00:10:00,0.2035335,0.1741428,4.229928,,5.474785,0.4730214,4.393591,5.983,41.4712,6.951861,5.256423,7.561396,6.568229,7.367521,5.832521,1006.021,8.643986,10.09,7.002,5.0,11.68244,94.8632,0.0,,52.25089699999999,6.277903,1.169986,2.199,SV
10727,2017-05-15 00:10:00,0.2030342,0.9305946,4.242841,,6.304896,0.544743,4.391142,6.343,40.96594,7.576854,5.276514,8.261868,7.054493,8.047576,6.034569,1012.292,9.183299,11.49,6.78,0.4,11.63935,95.99236,0.0,0.0,52.603145,6.430915,1.925604,3.208,S
10728,2017-05-16 22:10:00,0.1910873,0.8578572,4.230012,,4.231989,0.3656439,4.350723,5.338,38.81209,7.71184,5.367021,8.184722,7.320646,8.076201,6.277931,1014.431,8.327694,10.46,5.574,10.0,11.91893,96.92223,0.0,0.0,54.419021,6.768889,3.102271,5.318,Ø
10729,2017-05-17 00:10:00,0.2041392,2.783237,6.146564,2.5,8.638309,0.7463499,6.368463,9.55,42.41265,8.34591,5.477771,9.20632,7.733139,8.906597,6.52707,1006.778,11.09646,12.78,9.84,6.0,16.30661,98.03264,0.0,0.0,51.387854,6.199496,2.293972,3.692,S
10730,2017-05-18 00:10:00,0.2079808,5.606752,10.03382,4.4,12.34639,1.066728,11.22698,10.69,43.48724,9.511319,5.605,10.70278,8.568334,10.2491,6.877208,998.1667,13.73674,16.68,10.84,19.4,28.41086,93.58945,0.0,0.0,51.013413,5.499347,3.143611,6.998,S
10731,2017-05-19 00:10:00,0.220055,4.154996,9.117684,0.8,11.11855,0.9606429,10.42022,7.719,43.58884,10.23361,5.786743,11.2884,9.318889,10.91646,7.365681,1000.389,13.77625,18.59,9.98,0.0,25.98487,91.40034,0.0,0.0,50.805593,5.605567,1.723424,3.956,N
10732,2017-05-20 00:10:00,0.2208647,8.299801,11.30863,1.7,10.57599,0.9137658,16.60836,6.525,46.52922,10.74097,5.974965,11.72896,9.860278,11.40333,7.811785,1004.833,15.16625,17.83,12.65,1.2,39.69244,80.20771,0.0,,48.553506,4.917274,3.025597,6.217,N
10733,2017-05-21 00:10:00,0.2233746,9.036895,10.49925,3.1,10.37815,0.8966718,21.27567,0.508,47.54285,11.20875,6.179563,12.10472,10.34444,11.81806,8.228167,1007.194,13.56472,17.27,10.33,0.7,49.73397,77.32174,0.0,,47.766251,4.690899,3.667625,8.02,S
10734,2017-05-22 00:10:00,0.23828,8.512064,15.15833,3.0,7.753445,0.6698976,20.76972,-1.992,47.32182,11.21243,6.418562,11.91903,10.52424,11.70757,8.590625,1005.736,12.20206,16.63,6.449,0.0,48.97649,63.86153,0.0,0.0,47.81785499999999,4.860325,2.227597,5.586,NØ
10735,2017-05-23 00:10:00,0.2405423,12.04082,6.24086,3.1,8.081079,0.6982054,28.67744,-2.932,49.29827,11.08215,6.639632,11.71785,10.50764,11.53819,8.804306,1002.083,12.33567,19.15,3.812,0.0,67.75026,66.64014,0.0,0.0,46.094413,4.607317,1.659583,4.116,SV
10736,2017-05-24 00:10:00,0.2379577,12.3105,7.498816,3.6,8.668979,0.7489998,28.64436,-2.024,48.83646,11.32903,6.814472,12.06639,10.67354,11.82396,8.959306,1001.458,13.99174,20.19,4.852,0.0,67.31427,66.4675,0.0,0.0,46.556895,4.606645,2.127986,5.662,SV
10737,2017-05-25 22:10:00,0.2406816,9.042582,15.74565,3.5,6.796625,0.5872284,21.8471,0.575,48.24532,11.51049,6.98784,12.16861,10.89167,11.9659,9.127916,1003.896,15.55611,21.74,8.61,0.0,52.07675,56.17819,0.0,0.0,46.846235,4.908445,2.979722,6.186,NV
10738,2017-05-26 22:10:00,0.2304901,12.08211,8.557574,5.4,9.993313,0.8634222,28.22244,2.265,48.43271,12.12951,7.153826,13.36472,11.19306,12.85146,9.330764,1007.528,16.87368,21.81,9.64,0.0,67.03825,62.14632,0.0,,46.847243,4.720047,2.845486,6.761,S
10739,2017-05-27 00:10:00,0.2216714,11.31322,11.17786,5.6,9.869701,0.8527422,25.36421,2.64,47.84273,12.81444,7.330208,14.07681,11.78021,13.5684,9.605,1006.417,15.8825,22.02,10.11,0.0,60.02171,80.82681,0.0,,47.400631,4.756639,3.312583,6.827,S
10740,2017-05-28 00:10:00,0.2262724,5.335822,12.15386,3.6,6.798517,0.5873919,13.85542,7.463,46.62652,12.92819,7.491854,13.7816,12.11903,13.48958,9.940695,998.6597,15.44924,19.29,12.61,0.0,33.63087,87.37605,0.0,0.0,48.057915,5.315565,2.861486,7.493,S
10741,2017-05-29 22:10:00,0.2335931,12.07584,15.43721,4.5,12.43301,1.074212,23.73513,12.01,46.80282,13.5116,7.678563,14.95854,12.42361,14.34576,10.18632,998.6875,16.06965,22.74,12.35,0.2,56.82045,82.56868,0.0,0.0,48.354305,4.842875,2.802597,5.885,S
10742,2017-05-30 22:10:00,0.2030976,1.001617,4.435283,3.0,3.592917,0.310428,4.611962,7.468,41.66446,13.24271,7.876028,13.74257,12.63729,13.64937,10.49771,993.868,12.75326,14.08,11.33,1.0,12.24756,95.62361,0.0,0.0,51.936446,6.399094,2.609715,4.159,S
10743,2017-05-31 22:10:00,0.2214587,8.926944,15.12239,4.2,8.117882,0.701385,20.13669,4.393,46.73589,13.06229,8.072403,13.98354,12.37889,13.65201,10.64604,993.632,13.48333,17.86,9.96,2.6,48.29623,74.81028,0.0,0.0,48.269024,4.995086,2.230562,5.209,N
10744,2017-06-01 00:10:00,0.2287311,12.75738,15.28109,6.3,4.714549,0.407337,30.07915,-1.448,49.86984,12.77,8.239236,13.33,12.28292,13.18812,10.6866,1003.285,11.42983,16.1,4.187,0.0,69.66861,58.67028,0.0,,45.63767,4.49249,2.764479,6.365,N
10745,2017-06-02 00:10:00,0.2243053,4.92264,13.0403,3.2,3.844094,0.3321297,14.13669,6.599,43.84184,12.43382,8.394097,12.8916,12.05819,12.80125,10.68458,1006.924,10.22583,12.48,8.66,0.5,35.6805,63.86423,0.0,,50.643871,5.514289,1.92741,3.308,NØ
10746,2017-06-03 22:10:00,0.1981475,1.858131,6.614063,0.8,3.020167,0.2609424,6.92667,7.796,42.97647,12.08917,8.488472,12.49556,11.79222,12.42708,10.62576,1003.056,11.06958,12.98,8.51,4.7,17.61814,93.31111,0.0,,51.010866,6.012664,2.026597,3.705,S
10747,2017-06-04 22:10:00,0.1896087,0.3517542,3.848254,0.5,3.214948,0.2777715,3.99449,6.963,40.89823,11.97542,8.576042,12.39785,11.65201,12.32507,10.53326,995.4653,12.35833,13.59,11.18,6.5,10.60582,96.80486,0.0,,52.681957,6.419813,2.075313,3.708,S
10748,2017-06-05 00:10:00,0.2179747,13.6505,16.45006,4.2,10.06006,0.8691891,28.73029,3.86,48.78576,12.58493,8.654305,13.72243,11.84444,13.25667,10.50479,992.118,14.23639,18.08,9.38,0.0,68.0917,75.77,0.0,,46.566025,4.648215,3.868181,7.644,S
10749,2017-06-06 00:10:00,0.2074899,6.67029,13.60323,2.2,8.855483,0.7651137,16.43673,10.85,45.31129,13.16347,8.718124,14.19833,12.35986,13.80618,10.64806,994.0486,15.30347,19.95,11.99,1.6,39.80785,78.47041,0.0,,49.510114,5.178596,3.399917,7.106,S
10750,2017-06-07 00:10:00,0.1897743,-1.035232,4.594984,2.2,1.515142,0.1309083,4.746552,9.43,41.38819,12.91167,8.787152,13.20444,12.4941,13.2441,10.85778,989.3472,13.28722,16.19,11.18,11.9,12.47686,80.97076,0.0,,52.278565,6.333245,3.271132,6.363,Ø
10751,2017-06-08 00:10:00,0.201011,3.278672,-5.997128,3.8,5.374094,0.4643217,12.01367,7.274,44.69972,12.76965,8.900486,13.39917,12.28472,13.24639,10.94889,993.4861,12.44444,14.56,9.66,14.4,29.30751,90.50278,0.0,,49.739035,5.561245,2.744465,4.539,Ø
10752,2017-06-09 00:10:00,0.1958746,0.5286924,5.866181,1.0,3.083354,0.2664018,6.070896,6.433,42.46273,12.76812,9.006945,13.19785,12.37368,13.14681,11.01535,999.0625,12.12187,15.05,8.61,23.3,15.80861,95.23681,0.0,,51.270182,6.267088,1.87509,3.449,Ø
10753,2017-06-10 00:10:00,0.2050041,6.343568,0.5812636,,5.743309,0.4962219,13.03348,11.06,44.80283,13.18215,9.143194,13.86924,12.62097,13.68306,11.17222,998.4722,14.44021,16.95,12.79,8.8,31.83021,91.47514,0.0,,49.670389,5.526781,4.467972,7.182,S
10754,2017-06-11 00:10:00,0.1997636,1.759663,7.227873,1.2,3.970031,0.3430107,7.534054,9.85,42.59899,13.24792,9.292152,13.75056,12.81007,13.65924,11.37104,996.382,13.20111,14.84,11.71,1.7,19.24456,95.48334,0.0,,51.353437,6.047573,3.618076,5.542,S
10755,2017-06-12 22:10:00,0.2141232,9.698019,7.313746,2.8,8.054031,0.6958683,20.73002,8.09,46.7603,13.50833,9.421389,14.34028,12.90285,14.06104,11.46889,984.2222,14.74118,19.08,11.01,0.0,50.06507,80.07222,0.0,,48.197018,5.042682,3.696868,7.72,S
10756,2017-06-13 00:10:00,0.2195365,10.60466,12.25895,2.8,8.439434,0.7291671,25.20278,3.033,47.1713,13.93799,9.532431,14.78444,13.24458,14.49097,11.61847,993.0208,16.2559,20.8,9.86,0.9,60.07381,65.7393,0.0,,47.928866,4.899834,2.539993,5.252,NV
10757,2017-06-14 22:10:00,0.2195517,10.75797,14.41974,3.3,8.458795,0.7308399,24.37981,3.767,46.90797,14.48708,9.637569,15.40722,13.67722,15.06285,11.81549,1000.569,16.16715,22.47,9.39,0.0,58.3632,71.09597,0.0,,48.121746,4.970284,1.917153,5.257,SV
10758,2017-06-15 00:10:00,0.2104773,10.33726,14.48555,3.4,6.463243,0.5584242,21.87194,4.366,45.57637,14.84069,9.755278,15.68715,14.05917,15.38646,12.07014,1000.375,15.51,20.87,9.5,0.1,52.85645,74.17111,0.0,,49.281659,5.141971,2.186993,5.171,SV
10759,2017-06-16 00:10:00,0.206447,1.268401,8.390998,0.7,6.728205,0.5813169,9.341897,10.47,43.32161,14.94007,9.87625,15.6909,14.25333,15.44861,12.29549,995.9722,15.41708,18.02,12.95,10.6,23.53209,90.04382,0.0,,51.081899,5.596491,1.568486,2.717,NV
10760,2017-06-17 00:10:00,0.2207798,12.13888,9.586005,3.8,9.400264,0.8121828,25.79825,7.851,47.45657,15.34097,10.00361,16.36729,14.47222,15.95875,12.47694,1002.993,17.2107,22.01,12.63,0.0,61.46952,68.88416,0.0,,47.68474,4.85869,2.900306,5.521,S
10761,2017-06-18 00:10:00,0.2159898,9.752468,13.61936,3.4,8.499181,0.7343292,20.93313,10.98,45.29914,15.78146,10.13882,16.77167,14.89951,16.38569,12.7259,1003.306,19.13736,24.41,13.97,0.0,50.77797,68.15549,0.0,,49.521407,5.179453,3.089139,5.957,V
10762,2017-06-19 00:10:00,0.2298601,10.29215,11.44815,3.7,4.410434,0.3810615,22.92878,7.128,47.85732,15.73229,10.29472,16.40007,15.065,16.18188,12.97049,1002.549,16.05042,20.1,11.64,1.2,54.35169,65.63688,0.0,,47.287216,4.855464,3.290924,6.468,V
10763,2017-06-20 22:10:00,0.2248306,12.79957,7.15106,7.4,2.326135,0.2009781,31.0015,5.823,49.20605,15.1816,10.45375,15.51653,14.81382,15.45,13.13528,998.8472,14.94958,19.81,9.17,0.0,71.9859,51.19472,0.0,,46.200246,4.593704,4.823569,7.752,V
10764,2017-06-21 22:10:00,0.2308508,13.33024,8.738858,5.6,4.616687,0.3988818,30.14961,2.548,48.53907,14.97688,10.60069,15.62271,14.54292,15.36111,13.13201,1001.063,14.40257,19.7,9.05,0.0,70.53712,55.95854,0.0,,46.813143,4.647787,2.657486,5.328,NV
10765,2017-06-22 00:10:00,0.2290596,9.444791,15.56421,3.4,6.30751,0.5449689,19.56105,5.633,45.53724,15.50681,10.71264,16.35785,14.82694,16.01507,13.12882,996.0625,15.10979,19.24,11.49,0.0,47.14491,71.75799,0.0,,49.330351,5.132409,1.501319,2.606,NØ
10766,2017-06-23 00:10:00,0.2284496,3.766166,9.517135,2.2,1.57501,0.1360809,10.89456,3.151,45.51607,15.19153,10.80104,15.46903,14.83083,15.45826,13.24021,992.4097,13.85674,16.42,9.42,3.1,27.08369,91.36452,0.0,,49.040236,5.443694,2.56966,4.574,S
10767,2017-06-24 22:10:00,0.2203593,9.658596,10.84255,4.8,6.27717,0.5423475,22.99756,1.259,47.69534,15.20146,10.88597,15.90208,14.67069,15.64188,13.23653,985.3611,15.2525,19.88,9.27,0.3,54.14847,67.40611,0.0,,47.331003,4.973657,2.58357,5.222,S
10768,2017-06-25 00:10:00,0.2281163,12.32821,13.2557,5.7,0.962243,0.0831378,27.56318,-1.06,48.6131,14.71826,10.96299,14.89063,14.51174,14.9041,13.24938,981.7014,13.23547,17.3,6.621,0.2,64.96224,67.47916,0.0,,46.685635,4.701265,4.145083,7.639,SV
10769,2017-06-26 00:10:00,0.2363869,7.453676,11.6136,3.6,3.352542,0.2896596,20.93756,0.02,48.1659,14.46785,11.03625,14.81146,14.22965,14.72319,13.16243,985.9375,13.89987,19.21,7.671,0.9,49.49978,67.96479,0.0,,46.907011,4.927089,2.109951,5.118,N
10770,2017-06-27 00:10:00,0.2336362,13.16256,5.75548,5.3,6.044535,0.5222478,31.68498,-0.73,49.81208,14.57042,11.08375,15.09437,14.20389,14.89771,13.06722,997.243,13.87507,19.58,8.49,0.0,72.85562,48.00368,0.0,,45.696146,4.491774,2.406792,4.316,N
10771,2017-06-28 00:10:00,0.2350214,12.19938,11.7147,5.2,5.697767,0.4922871,26.88392,-1.64,48.10588,14.78299,11.11486,15.45722,14.31174,15.20222,13.04194,998.2708,15.22561,20.54,6.126,0.0,63.0224,56.56854,0.0,,47.104045,4.790075,1.702097,3.523,Ø
10772,2017-06-29 00:10:00,0.2245438,9.846983,13.82681,6.8,3.764087,0.3252171,22.28021,5.941,46.30573,15.05021,11.13903,15.64576,14.53813,15.45611,13.09049,996.0833,17.18604,21.15,14.29,1.6,53.06255,45.65764,0.0,,48.764172,4.930098,2.821576,4.633,NØ
10773,2017-06-30 00:10:00,0.2301688,13.00183,6.7124,7.4,4.628705,0.3999201,30.64411,5.0,49.02478,14.6191,11.17278,15.08417,14.29833,14.93937,13.12938,994.2153,18.6075,23.8,11.12,0.2,71.68846,46.92701,0.0,,46.369048,4.606172,3.717806,6.884,NØ
10774,2017-07-01 00:10:00,0.2354449,12.8155,7.832652,5.9,9.279542,0.8017524,30.33652,1.871,49.13136,15.15188,11.22826,16.13445,14.4925,15.73167,13.12389,993.0555,19.10708,25.57,10.11,0.0,70.11922,49.47958,0.0,,46.289982,4.578658,2.241993,4.249,N
10775,2017-07-02 00:10:00,0.2254209,10.30049,12.68179,5.8,7.194674,0.6216198,21.59723,8.72,47.1075,15.85479,11.27493,16.71944,15.09875,16.40604,13.28819,988.0833,17.52653,22.5,13.22,0.0,51.06915,64.13708,0.0,,47.86755,5.02495,3.068889,5.921,SØ
10776,2017-07-03 00:10:00,0.2356607,10.63053,13.17199,4.9,5.301128,0.4580175,24.94141,9.05,47.71412,15.62604,11.34354,16.2759,15.10563,16.06479,13.50271,992.8333,16.08424,20.93,12.46,2.3,58.47445,55.74833,0.0,,47.540972,4.744908,3.02341,5.65,NV
10777,2017-07-04 22:10:00,0.2282117,12.24237,10.09193,5.6,5.625924,0.4860798,28.12109,4.479,47.74182,15.62889,11.42611,16.31576,15.09833,16.08576,13.5841,1000.361,15.22076,20.04,10.7,0.0,66.38078,60.2868,0.0,,47.50773100000001,4.750449,2.793243,4.98,N
10778,2017-07-05 00:10:00,0.2304216,12.11389,8.041808,5.3,5.675406,0.4903551,28.85696,1.491,48.04691,15.63639,11.50708,16.33556,15.10993,16.08528,13.62694,1003.583,14.82076,20.42,8.83,0.2,67.65182,58.77764,0.0,,47.28569700000001,4.667393,1.950326,4.21,NØ
10779,2017-07-06 00:10:00,0.2350232,10.55816,13.86394,5.3,2.364812,0.2043198,24.14373,0.472,48.36876,15.25556,11.56944,15.57792,14.95833,15.52715,13.65125,1004.542,14.32169,19.99,6.837,0.0,57.40119,69.29813,0.0,,46.787014,4.844226,3.091319,6.157,S
10780,2017-07-07 00:10:00,0.2189559,10.49361,14.20623,4.2,5.972802,0.5160501,21.04603,9.96,45.63729,15.42021,11.615,16.17049,14.90257,15.89215,13.57917,1000.299,15.25535,20.12,11.73,0.2,50.78972,78.89909,0.0,,49.227682,5.135028,3.100486,5.179,SØ
10781,2017-07-08 22:10:00,0.221696,4.047617,10.12162,1.7,7.135899,0.6165417,13.39161,8.47,46.30649,15.78035,11.66771,16.60188,15.15535,16.30729,13.64222,995.4722,16.00354,20.21,13.29,9.0,32.26966,88.30431,0.0,,48.449533,5.243977,1.787201,4.214,SØ
10782,2017-07-09 00:10:00,0.2157922,10.70314,14.17416,4.6,5.737733,0.4957401,20.8146,6.557,46.11489,16.1759,11.72653,16.99458,15.48063,16.71445,13.78951,996.2986,16.0291,20.27,12.88,0.0,50.19934,76.32382,0.0,,48.762653,5.122457,3.134618,7.171,S
10783,2017-07-10 00:10:00,0.215498,1.050761,5.136465,2.143,0.4981979,0.0430443,5.447439,12.26,42.79367,15.52361,11.79451,15.68243,15.28917,15.73882,13.92764,996.5625,14.7116,16.02,13.74,0.6,13.92387,88.23542,0.0,,51.083926,6.122404,3.395861,5.305,S
10784,2017-07-11 22:10:00,0.2135542,3.817281,9.50715,1.514,3.361493,0.290433,10.80999,12.03,44.84415,15.21229,11.86646,15.68472,14.92097,15.56118,13.87382,992.243,15.09007,18.07,13.34,1.4,26.71463,90.40618,0.0,,49.64285,5.513,3.122708,5.147,S
10785,2017-07-12 00:10:00,0.2282479,9.296614,14.73514,3.83,3.461785,0.2990982,21.91109,0.123,47.72199,15.3984,11.92375,15.94063,14.99563,15.79583,13.82368,991.6736,14.38937,17.97,9.17,0.1,51.85591,71.71493,0.0,,47.480251,4.797759,3.096132,6.422,N
10786,2017-07-13 00:10:00,0.228128,10.81881,8.916743,4.58,2.131351,0.1841487,26.22455,-2.113,48.83104,14.93542,11.97118,15.22132,14.73667,15.19424,13.78875,999.6042,14.24896,20.07,5.644,0.0,61.27082,63.34472,0.0,,46.547032,4.621928,2.401285,5.669,S
10787,2017-07-14 00:10:00,0.2275382,12.31595,7.010962,4.95,5.859035,0.5062206,28.66668,1.486,48.33787,15.13056,11.98882,15.82986,14.70243,15.57528,13.66715,999.3125,15.47688,21.07,9.04,0.2,66.97776,60.5109,0.0,,47.050308,4.611822,2.468549,5.018,N
10788,2017-07-15 00:10:00,0.2174987,12.49942,7.691659,5.370001,6.105194,0.5274888,27.20091,4.157,47.43141,15.59458,11.99187,16.31806,15.03889,16.0659,13.68368,1002.972,16.16417,20.7,10.66,0.0,64.36362,77.58535,0.0,,47.845834,4.722756,3.518403,7.456,S
10789,2017-07-16 00:10:00,0.216399,5.746902,8.97837,3.16,4.683642,0.4046667,16.88478,2.934,47.60286,15.585,12.00743,16.11847,15.13569,15.97986,13.79667,997.9792,16.05778,21.62,10.61,12.1,40.155,77.66396,0.0,,47.548496,4.848644,4.058792,6.098,S
10790,2017-07-17 00:10:00,0.2292025,9.824048,12.21764,5.14,0.7754376,0.06699781,24.37948,-0.853,48.40007,15.13028,12.0541,15.31514,14.93785,15.34389,13.84722,998.375,14.66102,19.7,6.172,0.0,56.99639,57.78847,0.0,,46.859526,4.740404,3.185993,5.959,V
10791,2017-07-18 00:10:00,0.2311724,11.06362,9.110425,4.549999,3.634795,0.3140463,26.81105,0.133,48.85352,15.06597,12.08299,15.57535,14.7516,15.42681,13.78528,1003.16,16.51196,22.14,7.691,0.0,62.50824,56.7109,0.0,,46.490444,4.656036,2.445563,4.958,V
10792,2017-07-19 22:10:00,0.231066,10.46618,15.78552,3.710001,6.806264,0.5880612,24.06954,2.392,47.23506,15.44368,12.09729,16.19944,14.92931,15.92278,13.74181,1005.903,16.12778,21.84,10.02,0.0,56.14493,67.77257,0.0,,48.092314,4.672626,1.372646,2.923,SV
10793,2017-07-20 00:10:00,0.230335,11.25277,7.43222,4.088,7.188285,0.6210678,26.33635,1.234,47.96162,15.73847,12.11417,16.52743,15.16118,16.23944,13.80812,1001.479,17.87681,25.27,8.0,0.0,61.51871,62.86729,0.0,,47.38297499999999,4.655405,1.334222,3.692,SV
10794,2017-07-21 22:10:00,0.2291045,4.777112,12.31956,2.788,3.22516,0.2786538,13.22497,8.06,44.44902,15.8875,12.11701,16.39965,15.40528,16.27333,13.91938,1004.146,16.61833,19.42,12.49,0.0,32.77123,70.4341,0.0,,50.158949,5.392031,1.784347,4.078,Ø
10795,2017-07-22 00:10:00,0.2215921,10.64845,12.37627,3.67,9.432157,0.8149383,22.58077,7.763,45.74904,16.38785,12.17215,17.5266,15.58326,17.05049,14.02104,1007.722,18.1307,23.71,13.56,0.0,54.50462,69.49535,0.0,,49.29073,4.96023,1.029375,2.978,SV
10796,2017-07-23 22:10:00,0.2255435,9.401491,7.542183,4.87,5.785254,0.4998459,20.74117,5.389,47.38949,16.45604,12.22625,17.12451,15.87319,16.90688,14.19007,1004.417,18.80514,24.98,10.76,0.3,49.6352,64.78257,0.0,,47.72513499999999,4.885375,1.867611,4.129,Ø
10797,2017-07-24 00:10:00,0.2236835,6.612891,12.69066,6.2,4.493736,0.3882588,14.27236,14.48,45.47366,16.41875,12.29604,17.00403,15.89819,16.82195,14.33035,1003.153,17.97562,20.3,15.56,0.0,35.1101,64.63986,0.0,,49.15740599999999,5.368934,2.213236,3.505,Ø
10798,2017-07-25 00:10:00,0.2296883,10.31076,10.55317,4.628,6.133663,0.5299485,23.33836,4.186,47.72819,16.20264,12.38285,16.84507,15.74528,16.61528,14.39194,1000.868,18.77708,23.35,10.88,0.1,55.90823,64.61576,0.0,,47.434972,4.836838,1.791222,4.271,NØ
10799,2017-07-26 00:10:00,0.2264771,4.538377,9.796982,3.03,4.287007,0.3703974,10.94003,10.85,44.59647,16.36917,12.45667,16.94819,15.89389,16.76805,14.44833,996.4792,18.19972,21.29,15.1,0.0,27.1667,70.72972,0.0,,50.044403,5.359127,1.508083,2.844,NØ
10800,2017-07-27 00:10:00,0.2124804,2.259984,8.376163,1.330001,2.951087,0.2549739,8.915251,11.3,42.65689,16.1775,12.54486,16.60215,15.82458,16.51604,14.53201,991.0417,16.60333,19.65,14.32,4.5,22.99655,82.18166,0.0,,51.425102,5.918008,1.948382,4.141,Ø
10801,2017-07-28 00:10:00,0.209755,9.894221,7.154153,5.975999,3.800889,0.3283968,24.47963,8.36,47.4543,16.14201,12.60812,16.66993,15.73736,16.52375,14.53965,991.0139,15.74618,19.18,12.26,1.4,58.42258,77.38958,0.0,,47.68271799999999,4.862982,3.750674,7.143,S
10802,2017-07-29 00:10:00,0.2163966,5.907115,11.34136,2.39,2.582677,0.2231433,14.59705,5.487,47.1433,15.78431,12.64389,16.14701,15.54576,16.0816,14.50799,992.5625,15.01396,19.78,10.57,1.5,35.2272,83.89972,0.0,,47.788416,5.068284,2.365701,4.94,S
10803,2017-07-30 00:10:00,0.2054837,4.574066,9.799964,2.456,3.848643,0.3325227,11.20053,7.119,44.64574,15.95368,12.67028,16.47465,15.57111,16.32743,14.44021,992.4375,15.63319,18.7,12.59,6.8,27.855,86.60201,0.0,,49.857707,5.496553,2.318417,6.433,S
10804,2017-07-31 00:10:00,0.2103855,6.200966,8.054149,3.227,2.586823,0.2235015,17.07961,11.54,47.60384,15.81549,12.71187,16.24354,15.51028,16.14396,14.43389,994.4445,15.38889,19.58,12.77,3.7,41.5332,84.95069,0.0,,47.354229,5.041931,4.705014,8.17,S
10805,2017-08-01 00:10:00,0.2086942,5.360177,10.74584,2.809,2.539719,0.2194317,14.99042,7.339,48.01546,15.63729,12.74639,16.0191,15.38472,15.94868,14.40632,1000.375,15.35514,19.25,12.31,1.3,36.6804,84.37535,0.0,,46.760353,5.224187,3.902319,6.436,S
10806,2017-08-02 00:10:00,0.2091875,6.066612,9.2158,3.316,3.150288,0.2721849,17.92365,5.613,47.80866,15.62,12.7559,16.08333,15.31472,15.96611,14.36986,997.6736,15.18188,19.58,12.0,7.7,42.9978,83.91944,0.0,,47.22994199999999,4.961398,3.498681,6.737,S
10807,2017-08-03 00:10:00,0.2234414,3.769704,7.484672,1.804,0.8549793,0.07387021,11.35394,1.684,48.3796,15.2759,12.75882,15.41632,15.16368,15.47819,14.31444,993.4583,14.25444,18.82,8.93,9.6,27.8856,86.73187,0.0,,46.49956299999999,5.120837,1.799979,3.919,Ø
10808,2017-08-04 00:10:00,0.2095843,7.717871,10.94213,2.867,4.462101,0.3855255,17.35188,8.82,46.79206,15.59118,12.76215,16.19701,15.20201,16.0116,14.22625,983.7917,15.74521,19.35,12.84,0.0,42.15462,86.76722,0.0,,48.135056,5.072884,3.127118,5.52,S
10809,2017-08-05 22:10:00,0.2084309,5.831675,10.6859,1.373,5.906792,0.5103468,13.87404,5.811,43.55209,16.10243,12.76333,16.90396,15.52375,16.6284,14.27049,988.5833,15.70757,20.68,12.13,0.4,34.45944,87.8966,0.0,,51.023045,5.424865,1.489771,4.253,NV
10810,2017-08-06 00:10:00,0.2087522,5.686942,13.22419,2.704,2.481937,0.2144394,15.39365,2.409,45.49829,16.0841,12.77792,16.52875,15.68083,16.44944,14.41493,994.6875,14.64771,19.72,10.19,0.3,37.85918,80.025,0.0,,49.333044,5.168666,1.959632,5.549,SV
10811,2017-08-07 22:10:00,0.2225526,5.300971,7.753736,2.370001,-1.911538,-0.1651569,14.79173,0.547,48.28472,15.24444,12.80826,15.1559,15.28549,15.3359,14.44132,1001.326,13.14035,17.76,7.29,3.4,35.90554,84.23847,0.0,,46.862049,4.853231,3.224833,7.626,S
10812,2017-08-08 00:10:00,0.2174267,8.223099,12.62222,2.6,4.234215,0.3658362,19.14891,9.44,47.67504,15.42382,12.8291,16.11215,15.0566,15.88299,14.26583,1005.139,15.93896,19.91,11.5,0.0,46.4608,78.41069,0.0,,47.401531,4.923429,2.459181,5.221,S
10813,2017-08-09 00:10:00,0.1618589,-0.8031708,2.019913,3.609,-0.8257153,-0.07134181,2.074229,12.67,37.78315,15.38931,12.82646,15.40687,15.27556,15.54875,14.28882,1001.632,14.58674,15.29,13.85,54.9,5.78789,95.77917,0.0,,55.331642,6.885208,,4.021,N
